timestamp_UT, r0_L, r0_T, scint_L, scint_R, mean_counts_L, mean_counts_R, bg_flux_mean, bg_flux_std
2025-11-24 17:36:48, 0.1327448673, 0.1188960752, 0.2064541898, 0.1627493761, 2752.9559, 2681.4559, 963.8400, 22.1830
2025-11-24 17:36:54, 0.1081243689, 0.1262011400, 0.1147091538, 0.1308635075, 2746.8906, 2885.9844, 958.3550, 21.9725
2025-11-24 17:37:00, 0.1124063608, 0.1037081830, 0.1688871479, 0.1465555002, 2809.3115, 2836.2131, 954.0450, 23.5492
2025-11-24 17:37:06, 0.1112050452, 0.1143977552, 0.1396054363, 0.0867036329, 2513.7368, 2430.1184, 950.0500, 22.2236
2025-11-24 17:37:13, 0.0954878813, 0.1426002714, 0.1806142397, 0.1940114812, 2528.0984, 2418.7377, 947.6000, 22.2187
2025-11-24 17:37:19, 0.1141493625, 0.1372389624, 0.0855114487, 0.0868631752, 2555.2237, 2390.5263, 940.0200, 21.8867
2025-11-24 17:37:25, 0.1166965525, 0.1614380025, 0.1520459777, 0.1410684473, 2796.2308, 2743.0308, 938.6600, 26.1227
2025-11-24 17:37:31, 0.1081266191, 0.1278137408, 0.1600067419, 0.1046606545, 2706.7255, 2610.3529, 934.9450, 22.7893
2025-11-24 17:37:38, 0.1384968298, 0.1298915721, 0.1449820633, 0.1387436808, 2576.2881, 2408.9831, 934.4550, 22.9100
2025-11-24 17:37:44, 0.0949621946, 0.1171142312, 0.1556196106, 0.1413791853, 2615.6533, 2572.1467, 927.1900, 23.2175
2025-11-24 17:37:51, 0.1229152863, 0.1597840574, 0.1547908506, 0.1202341576, 2503.8462, 2463.5538, 926.7750, 22.7171
2025-11-24 17:37:57, 0.1616591084, 0.1539091452, 0.1126595119, 0.1062230089, 2599.1549, 2532.4085, 916.5400, 21.5759
2025-11-24 17:38:03, 0.1367342160, 0.1840960515, 0.1651953931, 0.1740195661, 2595.7273, 2513.1818, 915.1250, 21.5399
2025-11-24 17:38:09, 0.1156372237, 0.1221038055, 0.1269183763, 0.1153219644, 2606.2985, 2586.1642, 908.5800, 22.2156
2025-11-24 17:38:15, 0.1055735234, 0.1246235027, 0.1212563853, 0.0975121554, 2435.6557, 2382.6066, 905.8700, 24.9584
2025-11-24 17:38:21, 0.0916072128, 0.1186943632, 0.1640619008, 0.1563474045, 2550.7013, 2544.7662, 900.2950, 22.3203
2025-11-24 17:38:28, 0.0859510100, 0.1037476302, 0.1103039801, 0.1013984887, 2516.8939, 2538.4697, 898.3550, 20.7930
2025-11-24 17:38:34, 0.1241494884, 0.1453645548, 0.1699841945, 0.1587565024, 2642.1429, 2534.6964, 892.6450, 21.1113
2025-11-24 17:38:40, 0.1183053683, 0.1174872491, 0.1431904389, 0.1630407620, 2467.8065, 2539.6452, 892.3250, 20.2798
2025-11-24 17:38:46, 0.0968737864, 0.1225500649, 0.0931456459, 0.1049428488, 2285.1831, 2260.2394, 889.6450, 20.9127
2025-11-24 17:38:52, 0.0685230772, 0.0823208931, 0.1815170739, 0.1806572332, 2572.3000, 2562.0500, 887.3150, 21.2345
2025-11-24 17:38:58, 0.0954026635, 0.1067534439, 0.0917691223, 0.0925456243, 2075.6486, 2063.8784, 882.3350, 22.1663
2025-11-24 17:39:04, 0.1004769231, 0.1201173555, 0.1057498984, 0.1007168535, 2133.0152, 2114.5909, 880.4500, 21.1416
2025-11-24 17:39:10, 0.1105633315, 0.1355157347, 0.0702984650, 0.0790997661, 1807.7069, 1764.3966, 876.8500, 20.4137
2025-11-24 17:39:17, 0.0662131813, 0.1149352026, 0.1413870369, 0.1395214385, 2072.3167, 2015.9000, 872.9450, 22.2650
2025-11-24 17:39:23, 0.0924916219, 0.1080993815, 0.1073138192, 0.0953422025, 1644.6818, 1632.1364, 875.4100, 21.3188
2025-11-24 17:39:29, 0.1087679152, 0.1297635201, 0.0745644235, 0.0658606675, 1822.8387, 1768.5645, 868.8950, 21.4281
2025-11-24 17:39:35, 0.0989089631, 0.1109655758, 0.1264339576, 0.1261664189, 2098.3485, 2096.1212, 867.1700, 22.2225
2025-11-24 17:39:41, 0.1075359019, 0.0941284838, 0.0844955443, 0.0840904438, 2131.4576, 2077.2373, 860.3850, 21.0042
2025-11-24 17:39:47, 0.1075596765, 0.1291173190, 0.1317388721, 0.1298560453, 2091.9733, 2060.2267, 857.2100, 21.5677
2025-11-24 17:39:53, 0.1053994827, 0.1144675614, 0.0565308219, 0.0818272781, 1839.8966, 1870.2069, 859.0400, 22.2416
2025-11-24 17:39:59, 0.0987311805, 0.1230504840, 0.0981694287, 0.1115736396, 1802.1579, 1781.4737, 859.5800, 19.7234
2025-11-24 17:40:05, 0.0900960501, 0.1213104699, 0.0978972168, 0.1083405742, 1917.8136, 1905.1525, 859.0200, 21.6938
2025-11-24 17:40:11, 0.0898056301, 0.1087648084, 0.2199567492, 0.1627021253, 1930.9825, 1891.0000, 855.4750, 21.4404
2025-11-24 17:40:17, 0.0896492419, 0.1387316300, 0.1468871439, 0.1061575559, 2061.4773, 2070.7273, 852.9250, 20.6124
2025-11-24 17:40:24, 0.0781214393, 0.1010083865, 0.0782761705, 0.0967762803, 1789.2174, 1781.0290, 852.4900, 22.8991
2025-11-24 17:40:30, 0.0858664690, 0.1313026003, 0.0881928566, 0.0732646645, 1636.1169, 1558.0130, 850.0600, 22.0142
2025-11-24 17:40:36, 0.1062776157, 0.1358235638, 0.0906339059, 0.0685619505, 1575.1972, 1545.2958, 847.4500, 20.7663
2025-11-24 17:40:42, 0.1126182175, 0.1309344511, 0.0754104465, 0.1051263757, 1889.3056, 1802.8611, 844.9150, 20.7790
2025-11-24 17:40:48, 0.1358344899, 0.1256357644, 0.0694468299, 0.0840872898, 1679.9032, 1625.4032, 846.4000, 20.5485
2025-11-24 17:40:54, 0.0965149411, 0.1662467381, 0.0907135844, 0.0994373902, 1744.2632, 1738.0263, 841.9000, 20.2408
2025-11-24 17:41:00, 0.1013257958, 0.1276567707, 0.0888960578, 0.0953431884, 1655.6027, 1661.2603, 841.2100, 20.2770
2025-11-24 17:41:06, 0.1159492749, 0.1066160080, 0.1022947208, 0.0794068453, 1763.4675, 1720.3247, 839.6950, 20.2080
2025-11-24 17:41:12, 0.0818096197, 0.0827909224, 0.1014543918, 0.1057375897, 1665.3390, 1697.6949, 839.8250, 19.9275
2025-11-24 17:41:18, 0.1115713234, 0.1136811256, 0.1067799689, 0.1162528748, 2069.2667, 2124.2667, 831.3550, 20.5097
2025-11-24 17:41:24, 0.1080860137, 0.1082795033, 0.1082482474, 0.1734232353, 2171.6111, 2218.4259, 829.7800, 21.2932
2025-11-24 17:41:30, 0.1223530410, 0.1394910125, 0.0931670315, 0.0991738525, 2158.7500, 2214.8542, 832.7650, 21.3878
2025-11-24 17:41:36, 0.1028183919, 0.0989779584, 0.3384420962, 0.2941801696, 2116.8983, 2104.9831, 827.4350, 20.1888
2025-11-24 17:41:42, 0.0972853260, 0.1105365343, 0.2236332343, 0.2838395369, 1872.0508, 1899.7458, 826.2450, 20.0316
2025-11-24 17:41:49, 0.0891201958, 0.0945613954, 0.1787971434, 0.1630064257, 2133.0484, 2031.9355, 826.4900, 21.6793
2025-11-24 17:41:55, 0.0908549368, 0.0995542364, 0.0726318101, 0.0701609054, 1731.8667, 1707.8667, 819.5200, 19.4710
2025-11-24 17:42:01, 0.1089184574, 0.1298421428, 0.0557383132, 0.0695057843, 1637.2258, 1712.4516, 823.7900, 20.9233
2025-11-24 17:42:07, 0.0882337784, 0.1209424553, 0.0525029657, 0.0545945832, 1577.3939, 1569.9848, 818.7800, 20.7724
2025-11-24 17:42:13, 0.0800136717, 0.1141705894, 0.0689532460, 0.0746505468, 1539.8000, 1514.8286, 817.2200, 20.1358
2025-11-24 17:42:19, 0.0887235069, 0.1186931335, 0.0591481082, 0.0827130788, 1409.4531, 1421.7188, 814.8850, 21.0243
2025-11-24 17:42:25, 0.0963562017, 0.1519297368, 0.0236374705, 0.0280191907, 1315.8243, 1311.5270, 815.3300, 21.2695
2025-11-24 17:42:31, 0.0833724448, 0.1118600333, 0.0423088715, 0.0555442387, 1416.5763, 1487.1017, 815.1950, 20.0982
2025-11-24 17:42:37, 0.0705975645, 0.0141131842, 0.1034169731, 0.1368494413, 1703.8846, 1732.5256, 811.5650, 20.4023
2025-11-24 17:42:43, 0.0869187889, 0.1449279126, 0.0755920507, 0.0815717103, 1576.5588, 1612.2353, 811.5000, 19.1442
2025-11-24 17:42:49, 0.0929241393, 0.1280320563, 0.0638652741, 0.0550988093, 1454.5079, 1448.9048, 814.3750, 19.9783
2025-11-24 17:42:56, 0.0833866595, 0.1177149053, 0.0972814921, 0.0952311229, 1486.1724, 1491.7931, 813.5600, 18.9012
2025-11-24 17:43:02, 0.0971355575, 0.1226803711, 0.0428967753, 0.0292924686, 1316.4706, 1302.5176, 811.7800, 20.6049
2025-11-24 17:43:08, 0.0916228460, 0.1025868373, 0.0486768872, 0.0463427802, 1364.8667, 1362.1333, 812.8900, 19.2231
2025-11-24 17:43:14, 0.0830525099, 0.0933203514, 0.0770167397, 0.0669637527, 1342.1071, 1322.6250, 808.5700, 20.1662
2025-11-24 17:43:20, 0.0876345079, 0.0945894738, 0.0258509111, 0.0294128633, 1238.1311, 1247.6885, 812.7550, 20.8508
2025-11-24 17:43:26, 0.0787477672, 0.0753784667, 0.0282536109, 0.0194169092, 1155.4583, 1124.8472, 811.2700, 20.3238
2025-11-24 17:43:32, 0.0474566534, 0.0876423886, 0.0335924864, 0.0272487084, 1133.3333, 1114.0635, 809.8000, 18.1989
2025-11-24 17:43:38, 0.0102214607, 0.0081583123, 0.0128861892, 0.0065498711, 984.7660, 979.2979, 810.5950, 20.5203
2025-11-24 17:43:44, 0.0094926522, 0.0036212563, 0.0062501620, 0.0077793369, 951.2727, 951.1818, 810.4550, 19.4440
2025-11-24 17:43:50, 0.0156900115, 0.0033989833, 0.0066552304, 0.0069139093, 969.0217, 967.5652, 810.5050, 19.0895
2025-11-24 17:43:56, 0.0102552544, 0.0043634683, 0.0334077906, 0.0266893658, 880.3750, 869.0312, 809.0750, 18.3848
2025-11-24 17:44:02, 0.0669579516, 0.0416168119, 0.0028287334, 0.0032766341, 939.2203, 932.9661, 806.8100, 20.0665
2025-11-24 17:44:08, 0.0131482229, 0.0028419644, 0.0047670503, 0.0021883003, 911.8400, 917.2800, 804.6050, 19.2445
2025-11-24 17:44:14, 0.0045091016, 0.0033635473, 0.0037992330, 0.0145416179, 916.0000, 882.8077, 800.2950, 19.6768
2025-11-24 17:44:20, 0.0038715535, 0.0032955250, 0.0327325202, 0.0216360040, 806.2222, 823.6667, 795.0100, 19.1003
2025-11-24 17:44:26, 0.0026671046, 0.0009682014, 0.0436820686, 0.0521260932, 782.2632, 790.0000, 800.2750, 18.9306
2025-11-24 17:44:33, 0.0080252520, 0.0022140935, 0.0242610565, 0.0268610251, 855.7200, 827.6800, 799.3700, 20.2545
2025-11-24 17:44:39, 0.0031549852, 0.0064033515, 0.0463986433, 0.0388980848, 824.0000, 826.6957, 798.6850, 19.4429
2025-11-24 17:44:45, 0.0028637888, 0.0014023062, 0.0245026448, 0.0054736303, 814.7778, 822.0000, 796.5600, 17.2411
2025-11-24 17:44:51, 0.0029844795, 0.0012158454, 0.0067601749, 0.0012910041, 852.2727, 835.1818, 796.6800, 20.5255
2025-11-24 17:44:57, 0.0038505068, 0.0012214535, 0.0260271880, 0.0592461598, 780.2727, 738.1818, 798.1200, 19.7734
2025-11-24 17:45:03, 0.0026719110, 0.0016731934, 0.0282822108, 0.0542603710, 719.0000, 676.4000, 796.4300, 21.0042
2025-11-24 17:45:09, 0.0028059646, 0.0040397766, 0.1403185504, 0.0841904866, 634.1111, 678.5556, 794.2950, 18.9791
2025-11-24 17:45:15, 0.0047227933, 0.0070451216, 0.0462726693, 0.0635272884, 748.7500, 736.5000, 793.1250, 18.1796
2025-11-24 17:45:21, 0.0026717425, 0.0015944640, 0.0054956893, 0.0338208188, 791.6250, 752.5000, 795.2500, 18.4648
2025-11-24 17:45:27, 0.0033645747, 0.0019330098, 0.0309993204, 0.0344911113, 839.8095, 815.9048, 793.9150, 20.2718
2025-11-24 17:45:33, 0.0064453947, 0.0011849151, 0.0033129272, 0.0019097530, 880.0952, 871.0952, 788.1950, 19.5994
2025-11-24 17:45:39, 0.0065146834, 0.0056922537, 0.0119377981, 0.0094151251, 911.0976, 910.9512, 786.9650, 21.8960
2025-11-24 17:45:45, 0.0057426794, 0.0016875965, 0.0367170086, 0.0226558993, 811.2273, 813.9091, 787.9150, 19.5189
2025-11-24 17:45:51, 0.0024131939, 0.0009429886, 0.0446239485, 0.0360675830, 750.2000, 769.7000, 789.7200, 18.8643
2025-11-24 17:45:58, 0.0022035777, 0.0013720306, 0.0448719075, 0.0280851154, 780.4167, 805.5833, 785.3500, 19.7721
2025-11-24 17:46:04, 0.0032991585, 0.0040456250, 0.0044160780, 0.0152023631, 854.3684, 839.1579, 786.6550, 19.4084
2025-11-24 17:46:10, 0.0028836321, 0.0045982954, 0.0382425076, 0.0262873470, 820.8065, 835.9355, 785.7350, 19.2358
2025-11-24 17:46:16, 0.0264945260, 0.0040748711, 0.0057837679, 0.0047822727, 958.0227, 953.7500, 785.2300, 18.5391
2025-11-24 17:46:22, 0.0098953296, 0.0102662720, 0.0190836910, 0.0072048678, 926.9362, 925.1277, 784.6250, 18.9022
2025-11-24 17:46:28, 0.0086137761, 0.0023424259, 0.0111430736, 0.0093877362, 890.3871, 885.0000, 781.6900, 19.8968
2025-11-24 17:46:34, 0.0051268644, 0.0107774102, 0.0089955892, 0.0062150960, 926.2593, 930.6481, 782.9000, 21.1353
2025-11-24 17:46:40, 0.0079685269, 0.0084380932, 0.0075309279, 0.0126642623, 917.7500, 904.9750, 780.9200, 21.0958
2025-11-24 17:46:47, 0.0891015194, 0.0508734569, 0.0126342082, 0.0095040974, 990.9273, 995.2727, 782.4150, 19.1646
2025-11-24 17:46:53, 0.0170167690, 0.0027502312, 0.0186846881, 0.0125070882, 1024.5556, 1003.6508, 782.7050, 20.7028
2025-11-24 17:46:59, 0.0852066957, 0.0609379548, 0.0116951008, 0.0111092771, 993.5976, 984.4512, 781.6400, 22.3159
2025-11-24 17:47:05, 0.0922218917, 0.0479714425, 0.0351525809, 0.0311280630, 1045.5063, 1054.3165, 784.1300, 19.8639
2025-11-24 17:47:11, 0.0623620187, 0.0820560220, 0.0340710929, 0.0335774660, 1060.9589, 1076.8082, 781.0050, 20.3026
2025-11-24 17:47:17, 0.0851269682, 0.1078595562, 0.0652635787, 0.0397476624, 1212.8841, 1198.7101, 780.9200, 20.2530
2025-11-24 17:47:23, 0.0069537435, 0.0045510218, 0.0087610045, 0.0083697154, 895.3214, 878.7857, 778.1400, 21.1585
2025-11-24 17:47:29, 0.0044883007, 0.0023129853, 0.0333360174, 0.0253602797, 812.4483, 807.7241, 780.5750, 19.5649
2025-11-24 17:47:35, 0.0108061281, 0.0153917291, 0.0144353687, 0.0098311466, 966.7442, 969.6744, 780.3650, 22.5850
2025-11-24 17:47:41, 0.1052300505, 0.1155962104, 0.0291302287, 0.0315473865, 1194.9651, 1192.7209, 780.5400, 18.6874
2025-11-24 17:47:48, 0.0890667507, 0.1153384276, 0.0884665263, 0.0893689163, 1477.2911, 1489.9114, 780.3100, 21.3921
2025-11-24 17:47:54, 0.0501487768, 0.0066803022, 0.0308545847, 0.0305663611, 1062.2533, 1061.4400, 779.0200, 22.9850
2025-11-24 17:48:00, 0.0056123868, 0.0051919965, 0.0147675572, 0.0120440621, 935.3537, 942.2927, 779.4450, 19.3258
2025-11-24 17:48:06, 0.0064361857, 0.0027019627, 0.0122774220, 0.0056141140, 884.3433, 883.3284, 777.5450, 19.2374
2025-11-24 17:48:12, 0.0047904473, 0.0027164433, 0.0338103355, 0.0282675862, 795.9512, 807.6098, 779.5550, 19.9904
2025-11-24 17:48:19, 0.0063631611, 0.0022880841, 0.0219366271, 0.0082513108, 850.3953, 856.3023, 781.2750, 18.5682
2025-11-24 17:48:25, 0.0061711652, 0.0016812326, 0.0118564843, 0.0131119661, 877.4706, 862.6078, 783.4500, 17.5692
2025-11-24 17:48:31, 0.0031152129, 0.0013674822, 0.0210254327, 0.0329506883, 798.7500, 771.3214, 779.8550, 20.6779
2025-11-24 17:48:37, 0.0030042422, 0.0010163064, 0.0608149093, 0.0209987540, 641.3636, 732.0000, 782.1300, 19.5710
2025-11-24 17:48:43, 0.0020592140, 0.0009033722, 0.0413733620, 0.0515799042, 720.5000, 697.7500, 779.9550, 20.8404
2025-11-24 17:48:49, 0.0022791763, 0.0013308469, 0.0262324538, 0.0474453878, 726.2500, 664.4167, 780.6400, 18.2959
2025-11-24 17:48:55, 0.0020856807, 0.0015030213, 0.0363615196, 0.0280876289, 751.5000, 742.4167, 775.1800, 18.4135
2025-11-24 17:49:01, 0.0019581008, 0.0007634531, 0.0183732546, 0.0319310563, 783.1429, 727.1429, 777.2150, 19.8753
2025-11-24 17:49:07, 0.0030515108, 0.0011150547, 0.1112588376, 0.1025416940, 622.8571, 623.2857, 774.0100, 18.9056
2025-11-24 17:49:13, 0.0020010398, 0.0011383021, 0.0574724700, 0.0413239674, 592.6667, 711.0000, 775.7850, 19.6374
2025-11-24 17:49:20, 0.0016106866, 0.0009533293, 0.0732674244, 0.0576904527, 676.0000, 678.1818, 773.1400, 18.7992
2025-11-24 17:49:31, 0.0020480295, 0.0016601326, 0.0567503661, 0.0788404155, 683.5333, 646.5333, 773.4550, 18.3027
2025-11-24 17:49:37, 0.0031119451, 0.0011465802, 0.0354327401, 0.0476425256, 799.9655, 736.3793, 773.2350, 17.8938
2025-11-24 17:49:43, 0.0046941770, 0.0017565309, 0.0121671860, 0.0201863875, 838.0000, 804.2333, 770.2750, 20.9380
2025-11-24 17:49:49, 0.0061266726, 0.0027590858, 0.0140612766, 0.0161022227, 852.3778, 857.1778, 770.6350, 17.8690
2025-11-24 17:49:55, 0.0047641790, 0.0018688120, 0.0019296680, 0.0038849652, 829.2857, 826.8571, 769.8550, 19.3027
2025-11-24 17:50:01, 0.0114716410, 0.0016410613, 0.0202485575, 0.0124025608, 819.4091, 811.6364, 769.7700, 18.0773
2025-11-24 17:50:07, 0.0040530186, 0.0011783744, 0.0165716852, 0.0155279193, 813.3243, 802.1081, 771.2900, 18.5926
2025-11-24 17:50:13, 0.0150478872, 0.0151372910, 0.0388609698, 0.0424621302, 1134.7742, 1124.9194, 776.2500, 18.9311
2025-11-24 17:50:19, 0.1190875777, 0.1390200205, 0.0851585529, 0.0943395507, 1718.0145, 1666.3478, 776.1700, 18.1599
2025-11-24 17:50:25, 0.1072036532, 0.1326192417, 0.1640609280, 0.1307833329, 2012.7321, 1938.7857, 772.1400, 19.3745
2025-11-24 17:50:32, 0.0921609976, 0.1041905165, 0.1338292680, 0.1154874638, 2014.1176, 1898.7451, 773.0950, 19.5365
2025-11-24 17:50:38, 0.1469629715, 0.1196320257, 0.1459310554, 0.1680676151, 2516.9091, 2430.3636, 773.6100, 20.2039
2025-11-24 17:50:44, 0.1311278791, 0.1690597106, 0.1673684022, 0.1275250819, 2625.9500, 2560.4250, 771.7350, 19.2032
2025-11-24 17:50:50, 0.1085498567, 0.0919524150, 0.0790852739, 0.0695107664, 2090.6250, 2057.9792, 772.9400, 19.8941
2025-11-24 17:50:56, 0.1608305696, 0.1084144412, 0.1026122182, 0.0744984469, 1865.6286, 1825.1429, 771.5800, 18.3800
2025-11-24 17:51:02, 0.1167409611, 0.1095171802, 0.1560468553, 0.1368012157, 2198.1923, 2145.5385, 770.8200, 18.3485
2025-11-24 17:51:08, 0.1149817251, 0.1261557349, 0.1209094865, 0.1230016870, 1984.7193, 1958.4035, 769.5300, 20.3593
2025-11-24 17:51:13, 0.1108934194, 0.1385270643, 0.0968878506, 0.1173450374, 1798.6271, 1775.1525, 771.5500, 18.2682
2025-11-24 17:51:19, 0.1189601260, 0.1241203249, 0.0696150823, 0.1286721633, 1598.7931, 1645.0345, 764.6050, 18.8125
2025-11-24 17:51:25, 0.1086195040, 0.1167023105, 0.1003813419, 0.0900942322, 1564.0364, 1529.5818, 769.4200, 19.8218
2025-11-24 17:51:31, 0.0608147031, 0.0072996342, 0.1602217188, 0.1254343674, 1630.9836, 1600.3279, 767.0600, 18.0354
2025-11-24 17:51:37, 0.1244255043, 0.1335331842, 0.1416466130, 0.1220745569, 1994.8036, 1887.5357, 765.8500, 18.0138
2025-11-24 17:51:44, 0.0788072113, 0.1036463801, 0.2116797350, 0.1599816200, 1908.0741, 1847.8704, 763.3100, 18.4814
2025-11-24 17:51:50, 0.0988319173, 0.1692884071, 0.0723935115, 0.0701369284, 1477.4490, 1456.4490, 766.2350, 20.2958
2025-11-24 17:51:55, 0.1069690265, 0.1174105854, 0.1939439002, 0.1917677572, 1937.1273, 1927.2000, 765.4500, 21.7869
2025-11-24 17:52:01, 0.1011906795, 0.1166550802, 0.2281632288, 0.1847294139, 2151.2500, 2085.6964, 764.3700, 18.1464
2025-11-24 17:52:08, 0.1135190293, 0.1458804971, 0.1467051767, 0.1237518534, 1899.0678, 1888.3051, 763.9250, 18.8817
2025-11-24 17:52:14, 0.0895918931, 0.1039862010, 0.1573839619, 0.1366711425, 1780.0577, 1703.6346, 763.8000, 19.8045
2025-11-24 17:52:20, 0.0930253961, 0.1308976280, 0.1869305928, 0.1508954469, 2012.1852, 2016.7778, 765.5100, 21.4096
2025-11-24 17:52:25, 0.0877081223, 0.1153562482, 0.1743360246, 0.1755921987, 2000.8393, 1981.9107, 762.1550, 18.6312
2025-11-24 17:52:31, 0.0920354018, 0.0991205650, 0.1109940755, 0.0957214644, 1496.6545, 1465.9091, 765.7250, 19.9075
2025-11-24 17:52:37, 0.1079277459, 0.1401843567, 0.0896824803, 0.1161662644, 1493.9831, 1554.8475, 765.0100, 18.8428
2025-11-24 17:52:43, 0.1007979605, 0.1047050863, 0.0567267185, 0.0520051057, 1286.2805, 1259.1341, 766.3000, 19.9597
2025-11-24 17:52:50, 0.1083746774, 0.1506170190, 0.0891584162, 0.1084769141, 1592.4909, 1600.8727, 765.1400, 20.0058
2025-11-24 17:52:56, 0.0761972026, 0.0707283947, 0.4728672296, 0.3270179454, 1949.5965, 1939.8947, 766.7850, 18.3613
2025-11-24 17:53:01, 0.0881667643, 0.1051229595, 0.2271349373, 0.1909220698, 2087.5493, 2043.6761, 765.9900, 19.2650
2025-11-24 17:53:07, 0.1006919960, 0.1069839393, 0.1640615238, 0.2069479384, 1920.5294, 1941.6078, 766.3100, 18.1869
2025-11-24 17:53:13, 0.1170175540, 0.1108734002, 0.1105199782, 0.1209712487, 2242.7544, 2271.6667, 766.5750, 18.4232
2025-11-24 17:53:19, 0.0935048109, 0.1189222537, 0.1903437133, 0.2183102141, 2246.8864, 2244.2273, 766.5900, 19.1998
2025-11-24 17:53:25, 0.1149317810, 0.1369449572, 0.1385159413, 0.1461998580, 2155.4255, 2141.3404, 764.7900, 19.3978
2025-11-24 17:53:31, 0.1363993281, 0.1240636789, 0.3407327452, 0.2446002173, 2818.0455, 2729.8409, 767.1600, 18.4909
2025-11-24 17:53:37, 0.1074176620, 0.1183058638, 0.3468156271, 0.3741673264, 2591.7660, 2605.4894, 764.0300, 17.7727
2025-11-24 17:53:43, 0.0982262521, 0.1046720822, 0.2451981393, 0.2507075457, 2415.7292, 2321.6875, 765.4050, 18.5968
2025-11-24 17:53:49, 0.1099531197, 0.1028572062, 0.1457913239, 0.1497977989, 2146.9508, 2128.9016, 762.8950, 19.4957
2025-11-24 17:53:55, 0.0999625581, 0.0942211522, 0.1481615214, 0.1573219803, 2174.0513, 2273.2821, 759.1100, 19.0247
2025-11-24 17:54:01, 0.1083961064, 0.1222418505, 0.3266142183, 0.4504288091, 2410.5692, 2523.2308, 759.1450, 19.3167
2025-11-24 17:54:07, 0.0899924569, 0.1302190787, 0.3235325344, 0.2948385301, 2896.4118, 2836.9020, 764.6700, 19.2684
2025-11-24 17:54:13, 0.1341824028, 0.1332136750, 0.2150329624, 0.2352984170, 2445.9474, 2465.3860, 761.5800, 17.6188
2025-11-24 17:54:25, 0.1248316739, 0.1017507550, 0.2705495478, 0.2359805336, 2198.1091, 2113.0364, 761.4250, 17.8733
2025-11-24 17:54:31, 0.1041349924, 0.0841971780, 0.2238077662, 0.2371170156, 2367.4792, 2405.8542, 761.9150, 18.5278
2025-11-24 17:54:37, 0.1031412517, 0.0803237662, 0.2346195632, 0.1999342719, 2647.8500, 2662.0750, 757.9650, 18.9885
2025-11-24 17:54:43, 0.0989634338, 0.1122012926, 0.1343434608, 0.1494717978, 2239.4615, 2273.0769, 758.0950, 18.7362
2025-11-24 17:54:49, 0.0858367207, 0.0716241506, 0.1310481719, 0.0984418804, 2355.3571, 2275.8095, 760.0800, 21.2597
2025-11-24 17:55:01, 0.1372209896, 0.1023647762, 0.1653394746, 0.1698179567, 2657.7719, 2613.5263, 757.4250, 18.8304
2025-11-24 17:55:07, 0.1003456977, 0.1393896828, 0.1322204006, 0.1364066521, 2644.3667, 2628.1333, 759.7350, 18.0196
2025-11-24 17:55:13, 0.0913617288, 0.1037386374, 0.0949471773, 0.0938706367, 2537.6545, 2536.4545, 758.6500, 17.6609
2025-11-24 17:55:18, 0.0852116970, 0.0846499128, 0.2354079066, 0.2413990519, 2483.7400, 2435.0400, 758.2400, 19.5503
2025-11-24 17:55:24, 0.0856361462, 0.1026638051, 0.1925828639, 0.1581446875, 2741.4694, 2640.4286, 768.2850, 19.4513
