timestamp_UT, r0_L, r0_T, scint_L, scint_R, mean_counts_L, mean_counts_R, bg_flux_mean, bg_flux_std
2025-12-02 18:01:57, 0.0690567085, 0.0955923827, 0.0655681516, 0.0547720534, 2603.6346, 2553.2692, 768.3650, 18.1508
2025-12-02 18:02:03, 0.0929316361, 0.0970811088, 0.1371330448, 0.0864246743, 2892.6667, 2827.7381, 766.7200, 17.0547
2025-12-02 18:02:09, 0.1038525395, 0.0961721154, 0.0606208223, 0.0515020035, 2486.9318, 2523.1364, 767.5850, 16.5675
2025-12-02 18:02:15, 0.0909929713, 0.0764963332, 0.1007333193, 0.0808315365, 2791.7458, 2754.0678, 764.5250, 18.8830
2025-12-02 18:02:21, 0.0729759169, 0.0686208773, 0.2568346215, 0.1491972890, 2845.3273, 2795.2000, 769.2100, 17.4418
2025-12-02 18:02:27, 0.0723196576, 0.0745587906, 0.0942321530, 0.0936827507, 2573.1163, 2584.7209, 765.2100, 18.2556
2025-12-02 18:02:33, 0.0738587758, 0.0786324959, 0.0894680625, 0.0765875569, 2558.0833, 2570.9792, 765.0250, 18.0132
2025-12-02 18:02:39, 0.0663764498, 0.0491237109, 0.0699430733, 0.0680463677, 2606.3061, 2580.9592, 765.8250, 19.0196
2025-12-02 18:02:45, 0.0694236639, 0.0727105123, 0.0350918270, 0.0587602888, 2818.8519, 2806.2407, 765.9650, 18.7831
2025-12-02 18:02:51, 0.1012332588, 0.0859271258, 0.0713491944, 0.0681958646, 2626.7609, 2630.1304, 764.3300, 17.8480
2025-12-02 18:02:56, 0.0556530247, 0.0541326081, 0.0869748934, 0.0872123044, 2840.8077, 2836.5192, 763.5950, 19.2466
2025-12-02 18:03:02, 0.0989177315, 0.0916784339, 0.0761836212, 0.0898431328, 2859.2222, 2898.8667, 763.1650, 20.1811
2025-12-02 18:03:08, 0.1021480632, 0.0918254691, 0.0638775915, 0.0770722997, 2709.9242, 2677.9848, 764.8450, 19.1202
2025-12-02 18:03:14, 0.1126265389, 0.0900977702, 0.1123005170, 0.1591455462, 3033.2157, 2954.4706, 764.5600, 20.0449
2025-12-02 18:03:20, 0.0854618515, 0.0802856357, 0.0871074369, 0.0653964478, 2862.1875, 2728.6094, 765.7100, 19.2290
2025-12-02 18:03:25, 0.0893740753, 0.1011556138, 0.0888601423, 0.0779622841, 2895.4068, 2717.1864, 764.3450, 21.0639
2025-12-02 18:03:31, 0.0624713680, 0.0769153730, 0.0485278522, 0.0603264802, 2709.0426, 2669.0000, 770.4000, 18.1182
2025-12-02 18:03:37, 0.0676157787, 0.0715110276, 0.0701684330, 0.0604654366, 2938.9355, 2821.3226, 767.5650, 21.2734
2025-12-02 18:03:43, 0.0918192486, 0.0764239086, 0.0853858811, 0.0566256597, 2832.2069, 2734.5690, 767.1900, 19.5848
2025-12-02 18:03:49, 0.0671858984, 0.0711280586, 0.0978315308, 0.0662597369, 2943.6000, 2796.2545, 768.4350, 18.7106
2025-12-02 18:03:55, 0.0973978200, 0.0931681599, 0.0825926138, 0.0788949736, 3035.1875, 2942.8542, 768.5150, 20.3066
2025-12-02 18:04:01, 0.0786816401, 0.0814114199, 0.0742707671, 0.0867411755, 2710.7544, 2710.8246, 764.6700, 18.8619
2025-12-02 18:04:07, 0.1063124923, 0.0927886108, 0.1022088843, 0.0854776082, 3017.4062, 2914.3281, 768.4950, 20.2749
2025-12-02 18:04:13, 0.0535596627, 0.0716477586, 0.0799242240, 0.0583591211, 3021.2321, 2732.9643, 770.0000, 19.5126
2025-12-02 18:04:18, 0.0908688774, 0.0897944367, 0.1428604604, 0.0725144127, 2867.9388, 2599.9592, 765.9550, 17.6149
2025-12-02 18:04:24, 0.1023959126, 0.1003513681, 0.0951895661, 0.0840696106, 2768.2778, 2711.7778, 765.4700, 18.0978
2025-12-02 18:04:30, 0.0816878113, 0.0724523829, 0.0897570148, 0.1125441673, 2803.8889, 2887.4630, 759.8150, 18.8653
2025-12-02 18:04:36, 0.1441875468, 0.1169933657, 0.0427506031, 0.0566325789, 2929.1915, 2761.6170, 757.6500, 20.0347
2025-12-02 18:04:41, 0.1188533048, 0.1056876153, 0.0652327487, 0.0523089525, 2913.2500, 2739.0000, 767.2700, 19.4331
2025-12-02 18:04:47, 0.0940521276, 0.1037620037, 0.0909692831, 0.0577535447, 2889.7500, 2720.8750, 759.1150, 17.7026
2025-12-02 18:04:53, 0.1168592203, 0.1301784999, 0.0843240581, 0.0606549738, 2469.4103, 2456.8974, 760.9950, 18.1636
2025-12-02 18:04:59, 0.1030663474, 0.0939342748, 0.1191271256, 0.1068882056, 3016.0256, 3006.2051, 760.7200, 18.7438
2025-12-02 18:05:05, 0.1024843012, 0.0778305429, 0.1514689698, 0.1319908039, 2842.3704, 2937.9444, 762.3600, 18.8473
2025-12-02 18:05:11, 0.1429552416, 0.1127000534, 0.0931612948, 0.0765428654, 2655.4833, 2665.1833, 757.6100, 17.8325
2025-12-02 18:05:17, 0.1021508962, 0.1105705992, 0.0786339336, 0.0943992104, 2655.6000, 2584.3200, 764.6550, 17.1440
2025-12-02 18:05:23, 0.0884302944, 0.0745701219, 0.1127069281, 0.1099526606, 2979.7917, 2793.3958, 764.4900, 19.3453
2025-12-02 18:05:29, 0.0874945448, 0.0856336932, 0.1145955288, 0.0933145845, 2763.7705, 2713.2787, 769.7300, 19.1616
2025-12-02 18:05:35, 0.1467389371, 0.0992242714, 0.0636650245, 0.0514997996, 2690.6885, 2692.6230, 761.3550, 17.3340
2025-12-02 18:05:41, 0.1113466701, 0.1190328198, 0.0772608810, 0.0686899974, 2675.1951, 2807.1951, 764.9450, 18.8024
2025-12-02 18:05:46, 0.1626594183, 0.1054148034, 0.1025501566, 0.1019454598, 3082.5962, 3004.7115, 768.9450, 18.9246
2025-12-02 18:05:52, 0.0686645695, 0.0788308616, 0.0726038619, 0.0606335864, 2779.8723, 2763.1064, 770.3250, 18.1419
2025-12-02 18:05:58, 0.1420852590, 0.1376715098, 0.1116211449, 0.1146230789, 3117.7347, 2982.2653, 771.0850, 17.8997
2025-12-02 18:06:04, 0.0783601373, 0.0672728858, 0.0762692392, 0.0754273086, 2914.7368, 2811.6842, 767.2950, 18.4864
2025-12-02 18:06:09, 0.1120047777, 0.0966721198, 0.0578320615, 0.0476628411, 2979.2647, 2909.6176, 766.6300, 17.2888
2025-12-02 18:06:15, 0.0990788064, 0.0994499109, 0.0642427663, 0.0641815678, 3080.6552, 3069.8966, 766.4700, 17.8773
2025-12-02 18:06:21, 0.1651498268, 0.1469823092, 0.0653077281, 0.0593945743, 2873.0426, 2810.1277, 766.9950, 18.3122
2025-12-02 18:06:27, 0.1866272574, 0.1696590037, 0.0583365568, 0.0577630832, 2832.9194, 2823.3548, 765.7800, 17.7745
2025-12-02 18:06:34, 0.1217577209, 0.1020461855, 0.0616982176, 0.0788090738, 2842.7818, 2782.7818, 764.3550, 16.9911
