timestamp_UT, r0_L, r0_T, scint_L, scint_R, mean_counts_L, mean_counts_R, bg_flux_mean, bg_flux_std
2025-11-29 18:06:16, 0.0498309361, 0.0383354526, 0.0372010732, 0.0385626579, 3029.3433, 2789.2985, 764.5100, 18.4800
2025-11-29 18:06:22, 0.0608761175, 0.0579622025, 0.0332847661, 0.0324371629, 2940.1538, 2743.7846, 762.6750, 17.8653
2025-11-29 18:06:27, 0.0556379503, 0.0646731349, 0.0368387889, 0.0413843027, 3214.3387, 2912.2903, 763.9750, 19.0414
2025-11-29 18:06:33, 0.0643002343, 0.0501274215, 0.0295283330, 0.0360045013, 2912.8611, 2745.9306, 761.8000, 19.2232
2025-11-29 18:06:39, 0.0543203874, 0.0561618820, 0.0380492765, 0.0363687939, 3064.6000, 2885.0500, 761.8350, 18.9076
2025-11-29 18:06:44, 0.0381506125, 0.0406824089, 0.0461867300, 0.0253803685, 2972.5238, 2737.6905, 762.1700, 19.1280
2025-11-29 18:06:50, 0.0581471195, 0.0527308949, 0.0577139190, 0.0548556768, 3081.8523, 2949.1023, 764.4000, 19.4769
2025-11-29 18:06:56, 0.0628379486, 0.0599118923, 0.0381639228, 0.0308373746, 3092.6429, 2823.1286, 763.4650, 18.5043
2025-11-29 18:07:01, 0.0656978315, 0.0640666363, 0.0203875112, 0.0284087271, 3050.5541, 2896.3378, 762.1050, 18.8686
2025-11-29 18:07:07, 0.0510957361, 0.0437261677, 0.0551446745, 0.0625815572, 3005.8000, 2813.3000, 764.0900, 17.6955
2025-11-29 18:07:13, 0.0668857857, 0.0567560709, 0.0469687850, 0.0352274523, 2957.1429, 2843.0317, 760.9700, 17.3242
2025-11-29 18:07:19, 0.0589512050, 0.0637533496, 0.0540092752, 0.0446588364, 2963.6338, 2856.5493, 761.5850, 18.8171
2025-11-29 18:07:25, 0.0826511997, 0.0710560621, 0.0474495304, 0.0481650711, 3087.4133, 2875.5867, 760.7600, 18.7934
2025-11-29 18:07:31, 0.0564811270, 0.0470656408, 0.0604080305, 0.0485696920, 3252.8732, 2974.7042, 759.4900, 19.4610
2025-11-29 18:07:36, 0.0540871278, 0.0486218203, 0.0476983131, 0.0500367594, 2970.1139, 2765.5696, 763.5400, 17.2345
2025-11-29 18:07:42, 0.0620866462, 0.0592198223, 0.0675960703, 0.0526508871, 3131.7313, 2819.2090, 764.4200, 16.5669
2025-11-29 18:07:48, 0.0818142139, 0.0665761154, 0.0290407033, 0.0355681439, 3032.7213, 2910.1475, 764.1000, 18.0186
2025-11-29 18:07:53, 0.0633752794, 0.0635855639, 0.0387608500, 0.0372841881, 3036.5143, 2901.5000, 762.1350, 18.0714
2025-11-29 18:07:59, 0.0715443305, 0.0634479539, 0.0559094457, 0.0459897366, 3055.8451, 2816.3380, 762.8700, 17.4595
2025-11-29 18:08:05, 0.0578468597, 0.0458782949, 0.0555520839, 0.0364277962, 3050.5286, 2839.8143, 764.3700, 18.4289
2025-11-29 18:08:10, 0.0587349889, 0.0761936885, 0.0578103558, 0.0523024667, 3074.0000, 2850.2154, 763.0800, 17.2752
2025-11-29 18:08:16, 0.0624131067, 0.0498637937, 0.0535037622, 0.0448582191, 3019.6197, 2817.5634, 764.1050, 17.5939
2025-11-29 18:08:22, 0.0611517895, 0.0397117571, 0.0422896132, 0.0472147809, 3073.2817, 2849.9859, 761.2150, 17.7640
2025-11-29 18:08:28, 0.0598033632, 0.0434721344, 0.0419858930, 0.0371953591, 3096.0484, 2874.3226, 762.8500, 17.7479
2025-11-29 18:08:34, 0.0496692618, 0.0410131530, 0.0389811023, 0.0407637983, 3073.1515, 2846.8939, 761.2300, 17.6300
2025-11-29 18:08:39, 0.0495706959, 0.0677835850, 0.0519950252, 0.0417782941, 3075.7857, 2822.3143, 761.3200, 18.0374
2025-11-29 18:08:45, 0.0435674577, 0.0522022370, 0.0598359381, 0.0491355861, 2973.3788, 2688.2576, 762.9300, 16.5736
2025-11-29 18:08:51, 0.0440292580, 0.0436360274, 0.0681750427, 0.0639191668, 2930.2500, 2752.6029, 763.6700, 19.5328
2025-11-29 18:08:56, 0.0461507715, 0.0465115431, 0.0491511677, 0.0488021411, 3040.8169, 2797.5211, 762.6100, 17.4808
2025-11-29 18:09:02, 0.0622508999, 0.0500462648, 0.0841440959, 0.0756371074, 2872.6066, 2770.6885, 764.0300, 18.4027
2025-11-29 18:09:08, 0.0462863550, 0.0439817252, 0.0989255732, 0.0758944240, 2850.4429, 2778.3571, 765.1300, 17.3440
2025-11-29 18:09:14, 0.0423578708, 0.0331340915, 0.0984000532, 0.1066268021, 3162.9118, 3006.5882, 761.6950, 17.0561
2025-11-29 18:09:20, 0.0443111942, 0.0373603953, 0.0831488235, 0.0706209318, 2935.3151, 2833.0411, 764.0650, 17.1123
2025-11-29 18:09:25, 0.0534586169, 0.0443877637, 0.0647608333, 0.0616105672, 2927.8947, 2711.6711, 763.8200, 17.7642
2025-11-29 18:09:31, 0.0428222189, 0.0375261422, 0.0963208008, 0.0683590180, 3073.8553, 2829.9211, 766.8000, 18.6470
2025-11-29 18:09:37, 0.0536453282, 0.0380282027, 0.0475580294, 0.0356831991, 2833.4058, 2712.5362, 765.0800, 16.6842
2025-11-29 18:09:43, 0.0513158381, 0.0479621652, 0.0398161015, 0.0501461373, 2811.1831, 2807.0704, 763.2300, 19.1504
2025-11-29 18:09:49, 0.0751124400, 0.0567010053, 0.0688126870, 0.0643844112, 3063.5085, 2930.8644, 765.1900, 17.7757
2025-11-29 18:09:54, 0.0686551295, 0.0674160357, 0.0456426209, 0.0445355975, 3022.7213, 2877.0000, 762.9900, 18.1304
2025-11-29 18:10:00, 0.0565027450, 0.0594528521, 0.0628198514, 0.0600226907, 2979.8082, 2792.6027, 762.7200, 17.4359
2025-11-29 18:10:06, 0.0693835970, 0.0860593623, 0.0444862833, 0.0603558978, 3117.4127, 2966.8095, 761.9600, 17.8471
2025-11-29 18:10:12, 0.0603192542, 0.0501637254, 0.0633098062, 0.0690809067, 3141.8525, 3011.7869, 762.0600, 17.6829
2025-11-29 18:10:17, 0.0533588455, 0.0576528907, 0.0670320602, 0.0606123464, 3231.8750, 2975.7222, 764.4350, 17.4363
2025-11-29 18:10:23, 0.0606777728, 0.0572557223, 0.0484722288, 0.0379290654, 2954.9206, 2746.1746, 760.6200, 17.1827
2025-11-29 18:10:29, 0.0703110262, 0.0475982387, 0.0616172706, 0.0527623103, 3012.7000, 2906.5667, 761.8200, 18.3550
2025-11-29 18:10:35, 0.0652918505, 0.0614028792, 0.0597114469, 0.0416960054, 2868.0556, 2797.3194, 762.4950, 18.5497
2025-11-29 18:10:41, 0.0576966976, 0.0673096746, 0.0432481405, 0.0531736222, 3034.1905, 2914.9206, 763.0250, 16.2648
2025-11-29 18:10:46, 0.0535681623, 0.0538478551, 0.0363549860, 0.0462243401, 3173.3621, 3015.6897, 760.6850, 18.8328
2025-11-29 18:10:52, 0.0597777261, 0.0605899102, 0.0609648044, 0.0558098562, 3082.1562, 2810.0625, 761.1300, 17.6375
2025-11-29 18:10:58, 0.0711412257, 0.0465115022, 0.0583248874, 0.0589387747, 2931.0758, 2879.0455, 765.2100, 18.1349
2025-11-29 18:11:03, 0.0632222688, 0.0821324928, 0.0520825456, 0.0446666556, 3053.5526, 2854.9737, 765.4150, 18.1056
2025-11-29 18:11:09, 0.0639457153, 0.0600411416, 0.0532837442, 0.0546657215, 3060.4625, 3001.6375, 766.7700, 19.7286
2025-11-29 18:11:15, 0.0791881363, 0.0566098350, 0.0647377147, 0.0455488828, 3157.0984, 2860.0984, 766.0200, 18.9034
2025-11-29 18:11:21, 0.0736878058, 0.0862392808, 0.0408063961, 0.0436474676, 3022.2647, 2819.3971, 766.0550, 18.5836
2025-11-29 18:11:33, 0.0741164612, 0.0829335623, 0.0509114891, 0.0434466676, 2983.2090, 2775.4030, 763.9150, 18.5086
2025-11-29 18:11:38, 0.0627542207, 0.0490681662, 0.0733922778, 0.0630973731, 3001.2319, 2800.3188, 766.4000, 18.7811
2025-11-29 18:11:44, 0.0743221158, 0.0552511831, 0.0673872313, 0.0629902243, 2902.9091, 2811.8000, 761.9750, 19.7685
2025-11-29 18:11:50, 0.0562834805, 0.0537878774, 0.0399274479, 0.0498221553, 3003.2059, 2823.4559, 768.2100, 18.6911
2025-11-29 18:11:55, 0.0527181423, 0.0595328163, 0.0560254145, 0.0637914169, 2908.4531, 2766.4688, 761.8950, 18.3555
2025-11-29 18:12:01, 0.0576954419, 0.0591086273, 0.0927804858, 0.0566370203, 3065.7273, 2871.4545, 765.8550, 18.1037
