timestamp_UT, r0_L, r0_T, scint_L, scint_R, mean_counts_L, mean_counts_R, bg_flux_mean, bg_flux_std
2025-12-07 20:46:55, 0.0822338278, 0.0715131889, 0.1228464279, 0.1068902222, 2915.5370, 2892.3333, 765.4100, 19.9362
2025-12-07 20:47:00, 0.0927853995, 0.0853032394, 0.1244676844, 0.1303703045, 2448.0233, 2520.0000, 764.8850, 19.1359
2025-12-07 20:47:06, 0.0716810076, 0.0697384241, 0.0984883299, 0.1015207577, 2877.9756, 2860.1707, 766.4850, 18.3333
2025-12-07 20:47:12, 0.1073979069, 0.0725903492, 0.1096403158, 0.0943938506, 2949.0000, 2943.6800, 765.3600, 19.4484
2025-12-07 20:47:18, 0.0868104024, 0.0696203172, 0.0486775618, 0.0783837461, 2678.7347, 2672.3469, 767.2200, 18.7193
2025-12-07 20:47:23, 0.1031070884, 0.0804510049, 0.1404578439, 0.1155753091, 3156.4348, 3098.3913, 763.9750, 18.4156
2025-12-07 20:47:29, 0.0873469613, 0.0912922241, 0.0843068395, 0.0668344248, 3009.7222, 2919.5556, 762.5350, 17.5545
2025-12-07 20:47:34, 0.1962748393, 0.1528190802, 0.0853904291, 0.0906606353, 2862.0377, 2947.4340, 764.1500, 17.6632
2025-12-07 20:47:40, 0.1473867113, 0.1323867927, 0.1207275657, 0.0907459785, 2897.6000, 2855.4000, 768.9550, 17.8312
2025-12-07 20:47:46, 0.0987632493, 0.0996093690, 0.0807888365, 0.0839380041, 2727.8600, 2759.9200, 769.0300, 19.0016
2025-12-07 20:47:52, 0.0798380539, 0.0859328805, 0.1169989862, 0.1598126974, 3012.1750, 3072.7500, 771.1800, 18.4718
2025-12-07 20:47:58, 0.1016401224, 0.0964626472, 0.1307650298, 0.1102607864, 2718.3091, 2684.4909, 769.5300, 18.4149
2025-12-07 20:48:03, 0.1204127212, 0.0815338720, 0.0932152197, 0.0932810255, 2745.8793, 2821.0862, 769.1050, 17.5324
2025-12-07 20:48:09, 0.0712079355, 0.0667998358, 0.0861336529, 0.0867889286, 2751.9636, 2776.6545, 769.1250, 18.8518
2025-12-07 20:48:15, 0.0878344916, 0.0674957968, 0.1699543444, 0.1646751984, 2961.9655, 2872.7586, 771.5150, 18.6459
2025-12-07 20:48:20, 0.1014559898, 0.0846348491, 0.1485054412, 0.1435737328, 3046.3800, 3000.9000, 768.0050, 17.6444
2025-12-07 20:48:26, 0.0932202456, 0.0737436982, 0.1771685217, 0.1719292219, 2710.1778, 2695.0667, 772.7150, 18.8315
2025-12-07 20:48:32, 0.1023287461, 0.0869151546, 0.1165656022, 0.1075418436, 2748.5385, 2821.5128, 770.1950, 19.4280
2025-12-07 20:48:38, 0.1090727192, 0.0996386337, 0.0952701590, 0.0644092450, 2580.9804, 2524.9020, 766.8600, 17.3370
2025-12-07 20:48:43, 0.1262998536, 0.0968245136, 0.0872797218, 0.0850673084, 2663.6429, 2713.0476, 761.6850, 18.9081
2025-12-07 20:48:49, 0.0624175269, 0.0670244194, 0.0755694384, 0.0710558139, 2921.7872, 2783.8723, 764.9750, 17.8596
2025-12-07 20:48:55, 0.1263590441, 0.0825956055, 0.1064893234, 0.0623618829, 2686.8657, 2629.1493, 766.8750, 18.4892
