timestamp_UT, r0_L, r0_T, scint_L, scint_R, mean_counts_L, mean_counts_R, bg_flux_mean, bg_flux_std
2025-12-09 03:21:45, 0.0898553904, 0.0688498611, 0.1558702523, 0.1124567326, 2650.0847, 2645.9661, 762.7200, 18.7214
2025-12-09 03:21:51, 0.1004069107, 0.0981397417, 0.1119666584, 0.1138238867, 2890.0000, 2854.7500, 760.9850, 20.6597
2025-12-09 03:21:57, 0.1132747570, 0.0948191126, 0.1264164436, 0.1162855538, 2939.9000, 2813.4000, 758.9500, 19.4473
2025-12-09 03:22:03, 0.1199037691, 0.1030458576, 0.1427877540, 0.1294129464, 2782.5106, 2871.4468, 760.9600, 18.4645
2025-12-09 03:22:09, 0.0950448685, 0.0856438105, 0.1123553455, 0.1097834937, 2673.5135, 2722.4595, 759.8100, 18.9983
2025-12-09 03:22:15, 0.0999752658, 0.0989176148, 0.0854394281, 0.0836614500, 2811.0526, 2882.9825, 754.5800, 16.8589
2025-12-09 03:22:20, 0.1115068445, 0.1219267780, 0.0607301597, 0.0735447575, 2901.7321, 2894.1071, 757.7050, 17.7730
2025-12-09 03:22:26, 0.1149550951, 0.1165658511, 0.0771875364, 0.0798218521, 2826.0377, 2797.5472, 759.8000, 18.6494
2025-12-09 03:22:32, 0.1378319882, 0.1084785126, 0.0736721098, 0.0911095100, 2596.4375, 2728.6250, 759.4550, 18.2961
2025-12-09 03:22:38, 0.0713665834, 0.0601736634, 0.0979228816, 0.1302871076, 2842.3585, 2871.1698, 758.2600, 18.5551
2025-12-09 03:22:43, 0.1167646414, 0.0978724097, 0.1201548539, 0.1242587445, 2850.6909, 3013.8909, 758.5900, 18.7196
2025-12-09 03:22:49, 0.0910862882, 0.0817632358, 0.0455384573, 0.0529625973, 2422.5581, 2516.5349, 756.8500, 18.9702
2025-12-09 03:22:55, 0.0980168822, 0.1032457050, 0.1163992131, 0.0914419917, 2709.8571, 2676.6964, 756.0250, 19.0049
2025-12-09 03:23:00, 0.0871171393, 0.1083495910, 0.1008429152, 0.0735243091, 2477.7500, 2570.8864, 758.4850, 18.1433
2025-12-09 03:23:06, 0.1039627283, 0.1059182061, 0.1213408152, 0.1045058185, 2638.7442, 2609.4419, 757.1350, 18.1104
2025-12-09 03:23:12, 0.1156502959, 0.0985290994, 0.0887504575, 0.0955682091, 2711.7903, 2782.8871, 756.3950, 20.1315
2025-12-09 03:23:17, 0.0966215841, 0.1006896751, 0.1033622928, 0.0964060759, 3063.3171, 3056.1463, 759.4250, 19.2329
2025-12-09 03:23:23, 0.1154963622, 0.1036829708, 0.1216369339, 0.1354582516, 2680.1569, 2823.2941, 758.2950, 20.2866
2025-12-09 03:23:29, 0.0928915517, 0.1013907357, 0.1113856024, 0.1050597016, 2594.6909, 2630.8545, 756.8150, 18.3600
2025-12-09 03:23:35, 0.1132257067, 0.1219545944, 0.0622610472, 0.0544929590, 2287.7647, 2299.2745, 755.4150, 19.4803
2025-12-09 03:23:41, 0.0923434962, 0.0699516585, 0.1519580724, 0.1352478694, 2657.3051, 2723.3051, 754.0400, 21.2910
2025-12-09 03:23:46, 0.0887028163, 0.0780627299, 0.1016547623, 0.0991264437, 2772.6170, 2846.9149, 756.7250, 17.9844
2025-12-09 03:23:52, 0.0917671297, 0.0866367243, 0.0673100813, 0.0597540830, 2828.8367, 2806.5510, 756.3300, 19.7026
2025-12-09 03:23:58, 0.1009860500, 0.0974357648, 0.1087135675, 0.1099376449, 2901.4098, 3003.9180, 757.5600, 20.1627
2025-12-09 03:24:03, 0.0993124593, 0.0799721172, 0.0944609712, 0.0567559468, 2857.0426, 2940.0000, 755.9800, 19.0394
2025-12-09 03:24:09, 0.1101241572, 0.0850393105, 0.0895016732, 0.1285226560, 2346.5116, 2509.9767, 752.9450, 17.8847
2025-12-09 03:24:15, 0.0985355173, 0.0840991515, 0.1157524424, 0.1162702677, 2633.6957, 2705.6304, 755.5300, 19.1737
2025-12-09 03:24:20, 0.0793207468, 0.0555860091, 0.0949316472, 0.0877465705, 2510.2174, 2492.0217, 754.4200, 21.0965
2025-12-09 03:24:26, 0.1201886581, 0.0952968491, 0.0997855436, 0.0802658201, 2665.2632, 2649.3158, 756.5800, 20.5751
