timestamp_UT, r0_L, r0_T, scint_L, scint_R, mean_counts_L, mean_counts_R, bg_flux_mean, bg_flux_std
2025-11-30 17:40:43, 0.0747371751, 0.0747436834, 0.2274000103, 0.2227402659, 2901.5625, 2856.8542, 843.1350, 18.5727
2025-11-30 17:40:49, 0.0574637187, 0.0525745299, 0.1871375504, 0.1833870929, 2550.4265, 2388.1471, 843.0150, 21.5152
2025-11-30 17:40:55, 0.0523465250, 0.0556230374, 0.2072700390, 0.1550074288, 2752.8621, 2669.8621, 841.3400, 20.7358
2025-11-30 17:41:01, 0.0642934146, 0.0690477588, 0.1735810748, 0.1543035330, 2985.9322, 2936.3390, 838.0700, 20.0516
2025-11-30 17:41:07, 0.0903712811, 0.0793115927, 0.1859300273, 0.1687565011, 2914.3043, 2925.2609, 835.7250, 20.7157
2025-11-30 17:41:13, 0.0721321510, 0.0729813307, 0.1852261663, 0.1379806701, 2727.6383, 2683.9574, 835.6400, 20.5874
2025-11-30 17:41:19, 0.0441471730, 0.0520127039, 0.2604888446, 0.2080390897, 2737.7463, 2597.5224, 836.2850, 19.5034
2025-11-30 17:41:25, 0.0606327376, 0.0631782257, 0.2199717941, 0.2312339562, 2976.2683, 2956.0244, 830.2550, 21.0737
2025-11-30 17:41:32, 0.0526717170, 0.0447650895, 0.1943867680, 0.1886415863, 2943.0185, 2802.6111, 832.2850, 20.8210
2025-11-30 17:41:38, 0.0515403370, 0.0532517877, 0.2341111448, 0.1885272303, 2820.9298, 2839.5789, 828.0250, 20.5488
2025-11-30 17:41:44, 0.0572161509, 0.0705053598, 0.2284400973, 0.2294321714, 2827.9778, 2826.3556, 829.0250, 19.4078
2025-11-30 17:41:50, 0.0871724442, 0.0764428161, 0.2075354356, 0.1708277289, 2635.6957, 2502.0435, 827.2900, 19.7840
2025-11-30 17:41:56, 0.0833401480, 0.0760685062, 0.3502537335, 0.3361648075, 2902.0172, 2942.0517, 824.4500, 19.8856
2025-11-30 17:42:03, 0.0671234517, 0.0747550901, 0.2318966438, 0.2099696116, 2619.2297, 2567.5135, 821.0100, 20.3755
2025-11-30 17:42:09, 0.0678404902, 0.0727258452, 0.2931025627, 0.2651984305, 3113.4000, 2886.8889, 822.9000, 19.5992
2025-11-30 17:42:15, 0.1027602757, 0.0997198391, 0.1233463348, 0.1508559938, 2304.6170, 2333.9574, 813.7350, 19.1699
2025-11-30 17:42:21, 0.0963460121, 0.0992725377, 0.1827488777, 0.1575117701, 2569.8085, 2577.1915, 811.7500, 19.8148
2025-11-30 17:42:27, 0.0661890479, 0.0630209486, 0.2508835866, 0.2582714803, 2508.3818, 2620.0364, 812.5250, 21.1109
2025-11-30 17:42:34, 0.0783999018, 0.0836610303, 0.4561257373, 0.4713873073, 2932.4600, 2858.7200, 814.5300, 21.3527
2025-11-30 17:42:40, 0.0757016154, 0.1232518078, 0.1815095506, 0.1803641348, 3171.9697, 3100.9091, 812.3700, 19.4747
2025-11-30 17:42:46, 0.0928164608, 0.0953199414, 0.2252938851, 0.2090346445, 2606.0444, 2614.1333, 811.7900, 20.2264
2025-11-30 17:42:52, 0.0763562331, 0.0882993799, 0.1749351185, 0.1773483057, 2452.8947, 2401.8421, 813.0350, 20.9046
2025-11-30 17:42:59, 0.0589745444, 0.0520584725, 0.4910863838, 0.3110418049, 2595.7436, 2507.1795, 809.3100, 19.6816
2025-11-30 17:43:05, 0.0581022385, 0.0628468219, 0.2100849270, 0.2176543441, 2818.3556, 2775.9556, 809.9850, 20.5962
2025-11-30 17:43:11, 0.0553333399, 0.0493185130, 0.1531341414, 0.1867431915, 2748.0625, 2734.8333, 807.5100, 20.3364
2025-11-30 17:43:17, 0.0857491620, 0.0751223602, 0.2232635753, 0.2715213065, 2800.6667, 2817.5088, 807.3050, 18.6360
2025-11-30 17:43:23, 0.0763948734, 0.0771893633, 0.1976220163, 0.1712467109, 2612.6852, 2471.7593, 805.8300, 19.7320
2025-11-30 17:43:29, 0.0819257006, 0.0960157485, 0.1772398835, 0.1938715870, 2683.0600, 2679.6800, 801.5250, 18.6529
2025-11-30 17:43:35, 0.0911855087, 0.0838346131, 0.1288297269, 0.1524353480, 2580.3617, 2611.1915, 801.8350, 21.7876
2025-11-30 17:43:41, 0.0717126361, 0.0787322851, 0.1827874144, 0.1659951593, 2494.3571, 2469.7321, 795.6550, 19.5565
2025-11-30 17:43:47, 0.0916634487, 0.1069564307, 0.1862788287, 0.1493770238, 3048.9744, 2955.9744, 797.8000, 19.3251
