timestamp_UT, r0_L, r0_T, scint_L, scint_R, mean_counts_L, mean_counts_R, bg_flux_mean, bg_flux_std
2025-11-26 17:43:28, 0.1361324830, 0.1382557573, 0.0923847954, 0.0776323082, 2967.5472, 2939.7736, 812.7500, 21.6127
2025-11-26 17:43:34, 0.0946775483, 0.0943417290, 0.0975660177, 0.0769904857, 3206.0508, 3230.0678, 810.3350, 18.9830
2025-11-26 17:43:41, 0.0633894158, 0.0943249102, 0.0870413594, 0.0805443473, 3285.4600, 3119.3800, 809.4700, 19.4979
2025-11-26 17:43:48, 0.0453585413, 0.0452652289, 0.0558774691, 0.0436630563, 3167.3889, 2986.8333, 806.7350, 20.1436
2025-11-26 17:43:55, 0.0865232803, 0.0894698051, 0.0843167499, 0.0956719493, 2879.0441, 2857.1618, 810.4300, 21.9384
2025-11-26 17:44:01, 0.0944743466, 0.0904432342, 0.0720762431, 0.0670322212, 3131.9655, 2925.9483, 801.9100, 22.0393
2025-11-26 17:44:08, 0.1096860122, 0.1000068799, 0.0294768526, 0.0494930136, 3194.7800, 3010.2800, 802.0500, 18.3365
2025-11-26 17:44:14, 0.1051381421, 0.0970758554, 0.1109405139, 0.0931689543, 3271.2373, 2987.2203, 798.7750, 19.5948
2025-11-26 17:44:21, 0.1126802475, 0.1175419314, 0.0782641916, 0.0874500216, 2953.4110, 2882.0000, 798.7250, 19.8668
2025-11-26 17:44:28, 0.1026101511, 0.0933086903, 0.0871204630, 0.0762542836, 3204.5800, 3121.2800, 800.9400, 20.8609
2025-11-26 17:44:34, 0.0765333826, 0.0686086393, 0.0479877909, 0.0426155389, 2902.8833, 2814.4167, 798.2800, 18.9705
2025-11-26 17:44:41, 0.0731347327, 0.0709822351, 0.0611908596, 0.0547022117, 3084.0926, 2886.2963, 798.3450, 21.7296
2025-11-26 17:44:47, 0.0750027378, 0.0644032765, 0.0775435520, 0.0685469690, 3092.6721, 2873.3934, 797.9650, 18.9785
2025-11-26 17:44:54, 0.0804690144, 0.0805605585, 0.0618227780, 0.0646347035, 2879.6935, 2874.7742, 794.5900, 18.4524
2025-11-26 17:45:01, 0.1129598966, 0.1036083670, 0.0951098226, 0.0860370883, 3114.5606, 2983.7273, 796.5800, 20.1562
2025-11-26 17:45:07, 0.0442484743, 0.0444060842, 0.0834404777, 0.0730483631, 3006.8000, 2887.9538, 792.4650, 20.0791
